brand,model_slug,rating,text
TVS Motors,iqube-s,,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650’s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret"
TVS Motors,iqube-st,5.0,Postive=Look+Sufficient range+Low maintenance+Durability+ smooth Negative=cost Overall rating 4.5 Although high cost it is economical than petrol two wheeler and also.
TVS Motors,iqube-st,5.0,This is my first and best scooter or ev i ride and ask about its milege is very very good and the comfort he provides is the best comfort and it is easy to carry my tiffin bottle.
TVS Motors,iqube-st,5.0,Tvs iqube st is a good electric scooter and give comfortable ride and good range in real life and good breaking in tvs iqube its handling and ride quality of tvs iqube is very.
TVS Motors,iqube-st,5.0,Best scooter in the market coz it is more reliable and offers a great range and good comfort and it is very easy to drive in city areas effortlessly by which i can cover my day.
TVS Motors,iqube-st,4.5,Good vechile compared to other electric vechile overall the performance of the vechile is good but they should have increased the speed of the vechile
TVS Motors,iqube-st,5.0,Best for economy which gives a better mileage at low cost and which recharge within the less interval of time
TVS Motors,iqube-st,5.0,Excellent bike good performance and very good looking bike features are extraordinary fantastic mind blowing bike so good and looks are very attractive
TVS Motors,iqube-st,4.2,"The brand has knocked it out of the park with the TVS iQube ST electric scooter that’s designed around style, power, and technology. It has a stylish and an aerodynamic design."
TVS Motors,iqube-st,4.5,"From the dealer side experience is very good, they delivered Scooty on time and all the accessories have been installed from them, The Riding experience has been wonderful, on a."
TVS Motors,iqube-st,4.8,"The design of overall bike is good, and performance, range also good the bike torque is also good the overall efficiency is good"
TVS Motors,iqube-st,4.7,It have best features and technology with more update it is Indians best electric scooty and also front is great
TVS Motors,iqube-st,4.0,"While the TVS iQube ST 5kW is a solid electric scooter, it may not excel in every aspect. Potential buyers should weigh its performance, range, and features against their specific."
TVS Motors,iqube-st,5.0,"Great , i have ride many times & great experience , i love it , i want to buy tvs iqube st best bike"
TVS Motors,iqube-st,4.8,Ist good for ride in city and office work best scooter in the whole market superb and good bike for any work
TVS Motors,iqube-st,2.7,iqube is only good looking but it's built quality is very low. chassis broken in just few months. go for other brand.
TVS Motors,iqube-st,4.7,Very good and decent to drive here the top speed I guess 80 kmph and the sitting comfort is on another level and range is also good about 130+ although nice
TVS Motors,iqube-st,4.8,Gadi chalne ko acchi smooth bhi acchi battery acchi hai chalne ko Vishnu charging achcha hai bete ka smooth hai chalne smooth hai
TVS Motors,iqube-st,,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment."
TVS Motors,iqube-st,,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.
TVS Motors,iqube-st,,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good 👍 👌. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike 🏍 . I will appreciate for your hard work 🙏 ❤️ 💪.
TVS Motors,iqube-st,,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also 👌 good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raider👍
