brand,model_slug,review_date,rating_extracted,review_title,review_body,cleaned_review,sentiment_score,sentiment_label
tata,punch-ev,"Nov 05, 2024",4.0,Fun Driving Experience Of Punch EV,"I had decided to go for an electric car and decided to buy the Punch EV, this has been the best decision of my life. My fuel cost has been reduced greatly. I usually use my car to go to the office and with friends on the weekends, so I usually charge it at home only which makes it more economical. The Punch EV is compact, feels sturdy and offers a ...Read More 1",decided go electric car decided buy punch ev best decision life fuel cost reduced greatly usually use car go office friends weekends usually charge home makes economical punch ev compact feels sturdy offers read 1,0.8074,Positive
tata,punch-ev,"Nov 04, 2024",1.2,BAD TECHNOLOGY,My 6 months old Tata punch EV car gave me problems right from day one as first cooling fan replaced and now more than one month my car is in SP Verna Goa workshop because they cannot find the fault. 1,6 months old tata punch ev car gave problems right day one first cooling fan replaced one month car sp verna goa workshop cannot find fault 1,0.2163,Positive
tata,punch-ev,"Oct 29, 2024",1.7,Pls Take Care,"I received PUnch EV from Cauvery tata mangalore, sorry to say car full of issues such as bonet under paint issues, tail gate pain issue, co driver door paint repainting needed , scratch in gear shift jewel , charging slot doesn?t get open many times, back brake pads got wear out in just 8k Km, and it?s taking 2 weeks to get repaired , still my car ...Read More",received punch ev cauvery tata mangalore sorry say car full issues bonet paint issues tail gate pain issue co driver door paint repainting needed scratch gear shift jewel charging slot doesnt get open many times back brake pads got wear 8k km taking 2 weeks get repaired still car read,-0.2732,Negative
tata,punch-ev,"Oct 29, 2024",4.2,NICE FOR MIDDLE CLASS,AS NICE AS SIR RATAN TATA ALL FEATURES ARE GOOD AND COMPORTABLE WITH A GOOD MILEAGE AND PICKUP AND PERFORMANCE IS GOOD AND COMES WITH A ELEGANT DESIGN WITH MANY GOOD FEATURES LIKE 360 DEGREES CAMERA EVEN SUNROOF FEATURE .,nice sir ratan tata features good comportable good mileage pickup performance good comes elegant design many good features like 360 degrees camera even sunroof feature,0.9584,Positive
tata,punch-ev,"Oct 27, 2024",5.0,Good .,Just wow ! I am so happy with this car it's a good condition car I am very happy very very happy .l recommend every body to buy this car. Ev cars are best than any other type of cars,wow happy car good condition car happy happy l recommend every body buy car ev cars best type cars,0.9808,Positive
tata,punch-ev,"Oct 27, 2024",5.0,Compact And Feature Loaded SUV,"First of all Tata Punch is giving a run for the money to global brands such as MG, Hyundai and Kia. It is a solidly built mini SUV with many features. The drive is smooth, the features inside such as 360 degree camera, seat coolers, in build air purifier, sunroof makes the car all the more attractive. I am driving the high end car and so far it is ...Read More",first tata punch giving run money global brands mg hyundai kia solidly built mini suv many features drive smooth features inside 360 degree camera seat coolers build air purifier sunroof makes car attractive driving high end car far read,0.0258,Neutral
tata,tigor-ev,"Apr 03, 2025",3.5,About Car Mileage,This car does not provide mileage mileage during summer . Tata is claiming 300 km mileage for full charge and reality on only 120km for full charge during summer... And the next one is car break sometimes break is not working of you will press settled break then the break will we false Or car interior is also very old type,car provide mileage mileage summer tata claiming 300 km mileage full charge reality 120km full charge summer next one car break sometimes break working press settled break break false car interior also old type,0.0,Neutral
tata,tigor-ev,"Jan 12, 2025",4.8,Tata Tigor The Beast...,"Its a very good car, If you are searching for a electric vehicle you must try this Tata Tigor EV, Its Very Comfortable and I am very happy to have this car... 1",good car searching electric vehicle must try tata tigor ev comfortable happy car 1,0.872,Positive
tata,tigor-ev,"Oct 26, 2024",3.5,Ev Nice Car,Nice electric car just save money and nice looking forward buy another car for my family and friends now can run anywhere with out worries and no more doubt,nice electric car save money nice looking forward buy another car family friends run anywhere worries doubt,0.765,Positive
tata,tigor-ev,"Jun 26, 2024",4.0,Great Car But Driving Range Could Be Better,"Purchased from the Tata store in Chennai, the Tata Tigor EV has been a great choice. The comfy inside of the Tigor EV and silent, smooth drive are fantastic. Its simple, contemporary style is really appealing. Impressive are the sophisticated capabilities including regenerative braking, automated climate control, and touchscreen infotainment system...Read More",purchased tata store chennai tata tigor ev great choice comfy inside tigor ev silent smooth drive fantastic simple contemporary style really appealing impressive sophisticated capabilities including regenerative braking automated climate control touchscreen infotainment systemread,0.9446,Positive
tata,tigor-ev,"Jun 24, 2024",4.0,High Price And Noisy Cabin,"It gives claimed range around 315 km, the actual range is just around 220 km, which is low given the price. It provides a smooth driving experience and is supportive and comfortable cabin is very nice with solid build quality and good safety but the price is high for a compact sedan and is not that great like Nexon EV and it gives road noise in the...Read More",gives claimed range around 315 km actual range around 220 km low given price provides smooth driving experience supportive comfortable cabin nice solid build quality good safety price high compact sedan great like nexon ev gives road noise theread,0.959,Positive
tata,tigor-ev,"Jun 20, 2024",4.2,Affordable But Less Power,"Tata is working so well in EVs car and Tata Tigor EV is affordable with entry level price but the boot space is small. The seat in the rear is decent with comfort but it good only for 2 occupants and get hard plastic material. For day to day drive in city, it is best and we can save a lot, As most people drive within 100 km per day but the power is...Read More",tata working well evs car tata tigor ev affordable entry level price boot space small seat rear decent comfort good 2 occupants get hard plastic material day day drive city best save lot people drive within 100 km per day power isread,0.926,Positive
tata,tigor-ev,"Jun 18, 2024",4.0,Low Maintenance And Incredible Driving Experience Of Tigor EV,"My cousin owns the Tata Tigor EV, and he swears by it! He got it in a stunning blue color. The on road price was reasonable, and the government subsidy made it even more affordable. when I drive with him I feel comfort level is top notch, with spacious interiors and plush seating. Plus, the mileage is impressive, making it perfect for daily city co...Read More",cousin owns tata tigor ev swears got stunning blue color road price reasonable government subsidy made even affordable drive feel comfort level top notch spacious interiors plush seating plus mileage impressive making perfect daily city coread,0.9201,Positive
tata,tigor-ev,"May 31, 2024",4.0,Easy To Drive But Not The Best Sedan In The Segment,The ground clearance of Tata Tigor EV is enough and it come with the claimed range around 305 km and in the real world it is only 230 to 260 km. The interior is really nice and the space and seats are decent but the higher varient price is high for a compact sedan. It might not be a landmark car like Nexon EV but is an easy to drive and the ride an...Read More,ground clearance tata tigor ev enough come claimed range around 305 km real world 230 260 km interior really nice space seats decent higher varient price high compact sedan might landmark car like nexon ev easy drive ride anread,0.8313,Positive
